favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,coordinates 
0,Twitter for iPhone,b'Sempre tem enchentes no Brasil e eu n\xc3\xa3o consigo entender como as pessoas ainda jogam lixo na rua',,False,Tue Jan 15 12:57:33 +0000 2019,0,1085159049002471430,
0,Twitter for iPhone,b'Saudades de ouvir aquele cara do caminh\xc3\xa3o do lixo dando seus gritinhos de madrugada aqui na rua',,False,Tue Jan 22 05:25:29 +0000 2019,0,1087581999269888002,
3,Twitter for iPhone,b'Isabella n\xc3\xa3o pode v\xc3\xaa moeda q quer ir na rua comprar bala \xf0\x9f\x98\x92 \nVerme \xc3\xa9 lixo \xf0\x9f\xa4\xaf',,False,Tue Mar 26 22:53:28 +0000 2019,0,1110676169207279622,
6,Twitter Web Client,b'tava fumando um breu na rua e o catador de lixo come\xc3\xa7o canta \ndel rey ligado cigarro acesso e subiu no caminhao e g\xe2\x80\xa6 https://t.co/FWjtKDd2nk',,False,Sat Jan 12 19:55:56 +0000 2019,0,1084177175513874437,
0,Twitter for iPhone,"b'realmente, nao posso sair na rua sem correr o risco de ser assediada mas homens sao um lixo por causa do meu gosto\xe2\x80\xa6 https://t.co/BMZIjj2O9G'",,False,Sat Feb 09 19:07:33 +0000 2019,0,1094311859338047494,
0,Twitter for Android,"b'BRO, N\xc3\x83O DESEJO MAL PRA NGM, MAS SO FUNDO DA MINHA ALMA, QUE VC QUEIME NO C\xc3\x9a DO INFERNO, NEM ISSO. QUE PEGUEM VC NA\xe2\x80\xa6 https://t.co/2K3imkQpvh'",,False,Fri May 10 23:49:55 +0000 2019,0,1126997829363347458,
0,Twitter Web Client,b'@paulahcav pode crer. hoje eles t\xc3\xa3o enormes mesmo. aqui s\xc3\xb3 vejo quando tem aqueles rol\xc3\xaas com palc\xc3\xa3o na rua de gra\xc3\xa7a\xe2\x80\xa6 https://t.co/a2E11iaCY3',paulahcav,False,Wed Jan 02 00:01:19 +0000 2019,0,1080252663990767617,
1,Twitter for Android,"b'lixeiros s\xc3\xa3o quem joga lixo na rua, quem pega s\xc3\xa3o os coletores'",,False,Sat Jan 19 18:24:33 +0000 2019,1,1086690891815890944,
1,Twitter Web App,"b'#df1 sobre a sujeira na rua , a popula\xc3\xa7\xc3\xa3o n\xc3\xa3o pode s\xc3\xb3 colocar a culpa no governo , a popula\xc3\xa7\xc3\xa3o t\xc3\xaam que fazer a part\xe2\x80\xa6 https://t.co/vjoqXJwzAT'",,False,Tue Feb 05 14:05:25 +0000 2019,0,1092786276430950400,
1,Twitter for iPhone,"b'O MC da perimetral precisa fazer uma mini campanha ou uns avisos que sejam pro pessoal PARAR de jogar lixo na rua de tras pqp, \xc3\xa9 absurdo'",,False,Tue Apr 30 22:59:14 +0000 2019,0,1123361196080541698,
0,Twitter for Android,"b'Inclusive tenho\nCom voisas aleat\xc3\xb3rias e ""lixos"" que achei na rua'",joaoxmartin,False,Thu Mar 07 02:21:27 +0000 2019,0,1103480751973167104,
1,Twitter Web App,b'@OlavoOpressor Nao vai senhor Olavo e a unica culpa que eu colocaria pro senhor \xc3\xa9 nao estarmos revirando lixo na ru\xe2\x80\xa6 https://t.co/cpjnEqzJzm',OlavoOpressor,False,Wed May 15 22:29:09 +0000 2019,0,1128789440451743744,
0,Twitter for Android,b'@cassioxavierr @opovoonline Voce er muito cara de pal quem deveria limpar as ruas e prais e vc mesmo seus imundo. Q\xe2\x80\xa6 https://t.co/ZHyxt6sPhH',Fortalezidista,False,Mon Jan 21 10:22:41 +0000 2019,0,1087294402094137344,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/FcD3vTR6aB DE RIMA NA RUA - ROLE DO LIXO',,False,Sun Jan 06 19:55:37 +0000 2019,0,1082002771153485825,
0,Twitter Web Client,"b'@pauIoguedes lacrou, esse lixo do ladr\xc3\xa3o z\xc3\xa9 dirceu tem q ser banido, catar lixo na rua, aff, q kra nojento, despudorado, um horror,aff'",pauIoguedes,False,Sun Apr 07 22:57:04 +0000 2019,0,1115025728750391296,
0,Twitter for Android,b'@bts_bighit 0 LIXOS NA RUA',bts_bighit,False,Sun Jun 02 22:13:42 +0000 2019,0,1135308536735522817,
0,Twitter Web Client,"b'Esse poste, na Rua Floriano Peixoto, no bairro de Neves, tem como \xc3\xbanica utilidade servir de apoio ao lixo jogado al\xe2\x80\xa6 https://t.co/CmB2MiwWiO'",,False,Sun Apr 21 19:55:14 +0000 2019,0,1120053397602865152,
0,Twitter for Android,b'tanta lixeira e o povo insiste em jogar lixo na rua https://t.co/fM8drWP9Mv',,False,Mon Jan 14 22:19:20 +0000 2019,0,1084938039040897024,
3,Twitter for iPhone,b'@gnatalini Agora fiscalizando em Campo Limpo na rua Nelson Lomanto  n\xc3\xbamero 4b muinto lixo e outros res\xc3\xadduos vamos f\xe2\x80\xa6 https://t.co/NV5uoUNbPT',gnatalini,False,Wed Apr 24 20:39:28 +0000 2019,2,1121151694472192005,
2,Twitter for Android,"b'\xc3\x89 triste voc\xc3\xaa passar na rua e ver dois tipos de pessoas.\n1\xc2\xb0 S\xc3\xb3 sabe reclamar da vida, ainda mais quando o assunto \xc3\xa9\xe2\x80\xa6 https://t.co/3KOdokHl3h'",,False,Fri Jan 11 01:55:55 +0000 2019,0,1083542991204220929,
0,Twitter for Android,b'Mas \xc3\xa9 um desaforo isso! Um bando de bandidos amea\xc3\xa7ando o governo! Depois vem pau no cu dos direitos humanos defende\xe2\x80\xa6 https://t.co/U8NXToZKBw',,False,Fri Jan 04 09:00:08 +0000 2019,0,1081113036235120640,
0,Twitter for Android,b'Ensinem as crian\xc3\xa7as que n\xc3\xa3o se deve jogar lixo na rua \xe2\x9d\xa4',,False,Thu Apr 11 22:40:31 +0000 2019,0,1116471113222111234,
0,Twitter for Android,"b'@scamarsn @analuferrar2 Sinceramente, a opini\xc3\xa3o dos ""her\xc3\xb3is"" do Bial e o coco do vira lata na rua, com certeza, dou\xe2\x80\xa6 https://t.co/KGowp1povq'",scamarsn,False,Thu Jan 10 23:40:09 +0000 2019,0,1083508828212215809,
0,Facebook,"b'Aten\xc3\xa7\xc3\xa3o autoridades competentes!\nComo pode em pleno centro da Cidade Alta, em Natal/RN, o lixo tomar conta da cal\xc3\xa7a\xe2\x80\xa6 https://t.co/f1Ioe8PkwP'",,False,Fri Jan 18 13:32:24 +0000 2019,0,1086254985430618112,
1,Twitter for Android,b'Fui na rua leva o lixo em t\xc3\xa1 um sol pra cada 1 miseric\xc3\xb3rdia massario t\xc3\xa1 ligado',,False,Thu Jan 03 16:36:28 +0000 2019,0,1080865486290780161,
1,Twitter for Android,"b'Vcs tinham que espalhar mais ca\xc3\xa7ambas na zona norte, aqui na rua Jo\xc3\xa3o rego, 83 em Olaria, por exemplo, deveria ter\xe2\x80\xa6 https://t.co/MWzCak9qK2'",,False,Fri Jan 25 19:12:20 +0000 2019,0,1088877246146899971,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/cgH20QsgsU FAMOSA CANTANDO NA RUA! - Do Lixo ao Luxo 2 (The Sims 4)',,False,Wed Jan 16 22:16:34 +0000 2019,0,1085662117703774208,
1,Twitter for Android,"b'@GauchaZH legal ainda bem que estamos num Brasil onde n\xc3\xa3o h\xc3\xa1 morador de rua, e muitos menos pessoas revirando lixos\xe2\x80\xa6 https://t.co/L6IUQ0jLHd'",GauchaZH,False,Tue Feb 26 17:45:43 +0000 2019,0,1100451858445930496,
1,Twitter for iPhone,b'Vamos pagar para tirar lixo que est\xc3\xa1 um nojo a estrada da G\xc3\xa1vea n\xc3\xa3o tem uma l\xc3\xa2mpada na rua os funcion\xc3\xa1rios tem medo\xe2\x80\xa6 https://t.co/YMC6Dh9DKo',tereza_al,False,Sun Apr 14 20:14:36 +0000 2019,0,1117521555708420097,
1,Twitter for Android,b'Pessoal reclama das ruas alagadas mas n\xc3\xa3o para de jogar lixo na rua',,False,Sun Mar 03 23:04:08 +0000 2019,0,1102343930698436609,
1,Twitter Web App,b'@neilateixeira Eu saio de pijama na rua pra por o lixo kkkkkkkkkkkkkkk\nO povo passa me olhando',neilateixeira,False,Sat May 18 17:13:33 +0000 2019,0,1129797180355678209,
3,Twitter for Android,"b'me perguntei o que fa\xc3\xa7o acordada a esse hora e a\xc3\xad eu ouvi o caminh\xc3\xa3o de lixo l\xc3\xa1 na rua, a\xc3\xad lembrei que tinha que fi\xe2\x80\xa6 https://t.co/NpAJ6igB4r'",,False,Thu Jan 10 08:09:26 +0000 2019,2,1083274603307458560,
0,Twitter for Android,"b'sai com o cabelo texturizado na rua e n\xc3\xa3o me senti o pr\xc3\xb3prio lixo, uau que evolu\xc3\xa7\xc3\xa3o'",,False,Thu Jan 24 17:01:28 +0000 2019,0,1088481922689523714,
3,Twitter for iPhone,"b'\xc3\x89 por essas e outras que eu detesto gente que joga lixo na rua, que ran\xc3\xa7o cara, se auto prejudica e coloca culpa na\xe2\x80\xa6 https://t.co/ayt6V8KsOp'",,False,Tue Apr 09 14:37:23 +0000 2019,1,1115624752905904130,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/bR4qXjsIRh lixo na rua',,False,Tue Jan 15 13:55:26 +0000 2019,0,1085173616088616961,
1,Twitter for Android,b'Porra tem um cavalo aqui na rua espalhando os lixos \xf0\x9f\x98\xa1',,False,Sat Jan 19 04:25:25 +0000 2019,0,1086479717895675904,
4,Twitter for Android,b'O Uber foi t\xc3\xa3o gentil em perguntar se eu queria que ele abrisse a Janela pra eu jogar a embalagem da bala... Agrade\xe2\x80\xa6 https://t.co/y4OJ3eTrWd',,False,Sun Jan 27 19:35:55 +0000 2019,0,1089607955987787778,
0,Twitter for Android,b'@gii_ursoli isso que d\xc3\xa1 juntar lixo na rua',gii_ursoli,False,Tue Jan 15 05:56:09 +0000 2019,0,1085053003449729024,
17,Twitter for iPhone,"b'\xc3\x89 aquele velho clich\xc3\xaa mas que \xc3\xa9 muito v\xc3\xa1lido!\n\nJOGA LIXO NA RUA E DEPOIS RECLAMA DA ENCHENTE, VAI TOMA NO CU.'",,False,Wed Feb 20 19:50:53 +0000 2019,1,1098309031607894016,
9,Twitter for Android,b'ser\xc3\xa1 que esses lixos de homens n\xc3\xa3o tem no\xc3\xa7\xc3\xa3o que a filha deles v\xc3\xa3o crescer um dia? que v\xc3\xa3o sofrer o mesmo tipo de a\xe2\x80\xa6 https://t.co/kaQp2U5Eia',,False,Mon Feb 18 10:01:21 +0000 2019,3,1097435896977203202,
0,Twitter for Android,"b'Da\xc3\xad n\xc3\xa3o vi ( muito) problema quando meu filho resgatou um filhote na rua.\nAmora \xc3\xa9 super d\xc3\xb3cil, nunca arranhou ningu\xe2\x80\xa6 https://t.co/Rs55Zm6ufx'",LuannaCanuto,False,Fri Apr 26 19:50:42 +0000 2019,0,1121864197577564160,
2,Twitter Web Client,b'@marirapacci Esses dias fui colocar o lixo na rua acabei me confundindo com o lixo e fiquei 10 minutos na lixeira.',marirapacci,False,Thu May 09 22:14:26 +0000 2019,4,1126611409859698690,
5,Twitter for Android,"b'Que h\xc3\xa1bito nojento de jogar lixo na rua.\nA garota jogou o copo no ch\xc3\xa3o, fui l\xc3\xa1, peguei na frente dela e joguei no l\xe2\x80\xa6 https://t.co/hJ7B94ZPqt'",,False,Wed Jan 09 23:41:06 +0000 2019,0,1083146676368523264,
2,Twitter for iPhone,"b'No programa da Eliana t\xc3\xa1 dando beleza renovada, colocam a imagem da pessoa na rua antes da transforma\xc3\xa7\xc3\xa3o e as pesso\xe2\x80\xa6 https://t.co/DQQ60eer6p'",,False,Sun Jun 02 21:51:48 +0000 2019,0,1135303022953795585,
1,Twitter for Android,b'N\xc3\xa3o sei o que essas piranha fica jogando na minha cara se eu n\xc3\xa3o rendo pra ningu\xc3\xa9m e muito menos troco minha esposa\xe2\x80\xa6 https://t.co/furUPTHSHg',,False,Thu Jan 17 03:42:55 +0000 2019,1,1085744247331016704,
11,Twitter for iPhone,"b'Nunca tivemos Ditadura . Esse nosso povo nem sabe o que \xc3\xa9 isso , mas sabem visitar pa\xc3\xadses de Ditadores e dizer que\xe2\x80\xa6 https://t.co/QEj2GaqsKw'",,False,Sat Mar 30 23:19:47 +0000 2019,5,1112132343031128065,
0,Twitter for Android,b'Hoje eu tava falando com minha v\xc3\xb3 sobre os porcos que jogam o lixo na rua sendo que tem um dep\xc3\xb3sito de lixo na esqu\xe2\x80\xa6 https://t.co/8xQtuW1GTL',,False,Sat Jan 12 13:26:05 +0000 2019,0,1084079066750304263,
1,Twitter for Android,"b'Isso podemos levar como aprendizagem, todo dia vejo pelo menos uma pessoa jogando lixo na rua, em todos os lugares,\xe2\x80\xa6 https://t.co/flufCdtXgM'",,False,Tue Apr 09 15:03:45 +0000 2019,0,1115631391897784320,
2,Twitter for iPhone,"b'Como \xc3\xa9 linda essa cidade de Balne\xc3\xa1rio, totalmente diferente do Rio , aqui voc\xc3\xaa n\xc3\xa3o v\xc3\xaa um lixo na rua !'",,False,Sun Feb 17 21:47:13 +0000 2019,0,1097251143867076610,
4,Twitter for iPhone,"b'Tempo para recolher o lixo de casa:\n\xe2\x8f\xb1 3min\nTempo pra se agasalhar pra sair na rua:\n\xe2\x8f\xb1 5min\nTempo pra ir na rua, leva\xe2\x80\xa6 https://t.co/LVz31AJF6d'",,False,Fri Jan 25 08:55:01 +0000 2019,0,1088721892113027073,
0,Twitter for Android,b'@RoseDBarros DESSE MODO N\xc3\x83O S\xc3\x93 ESTADO \xc3\x89 CULPADO POR TODO ESSES LIXOS NA RUA COMO TAMB\xc3\x89M POPULA\xc3\x87\xc3\x83O TEM PARCELA NESSA\xe2\x80\xa6 https://t.co/GHQyKIBtKD',RoseDBarros,False,Fri Apr 12 15:23:33 +0000 2019,0,1116723538117971970,
3,Twitter Web App,b'Nada me deixa mais puta do q ver gente sem no\xc3\xa7\xc3\xa3o jogando lixo na areia da praia ou na rua. PORRA DE POVO IMUNDO DO CARALHO!!',,False,Fri Jan 25 17:06:12 +0000 2019,0,1088845503637401601,
0,Twitter for iPhone,"b'Se voc\xc3\xaa joga lixo na rua, voc\xc3\xaa eh um lixo\n\nPronto falei, tchau!'",,False,Fri Mar 22 20:33:03 +0000 2019,0,1109191279508930569,
4,Twitter Web App,"b'Voc\xc3\xaas a\xc3\xad que jogam lixo na rua, n\xc3\xa3o vem reclamar das enchente agora bb'",,False,Thu Jan 24 13:05:37 +0000 2019,1,1088422570427338753,
5,Twitter for iPhone,b'homens que buzinam para mulheres na rua: VOC\xc3\x8aS S\xc3\x83O UNS LIXOS',,False,Thu Jan 10 20:22:02 +0000 2019,3,1083458966833819650,
0,Facebook,b'Mun\xc3\xadcipe faz apelo\nPessoal olha como se encontra a Rua Cruz\xc3\xa1lia no Roseira Parque os moradores j\xc3\xa1 ligaram na prefei\xe2\x80\xa6 https://t.co/qkpjxFkiDh',,False,Fri Apr 26 12:08:31 +0000 2019,0,1121747885031350272,
0,Twitter for Android,"b'o cara no \xc3\xb4nibus jogou uma garrafa na rua (oq \xc3\xa9 comum) fiquei puta fui la, juntei e botei no lixo mas qria msm era enfiar no cu dele'",olvrmn,False,Fri Feb 15 22:03:18 +0000 2019,0,1096530415874174976,
1,Twitter for Android,b'Acabei de chegar em casa \nFazia tempo que n\xc3\xa3o dava role de virar a noite na rua\nEu to im lixo.\nVou tomar um banho e\xe2\x80\xa6 https://t.co/z9ZbFKkkR4',,False,Sun Jan 13 10:05:58 +0000 2019,0,1084391094153109504,
0,Twitter for Android,"b'Micael me mandando foto de Goi\xc3\xa1s, parece ate est\xc3\xa1 em outro pa\xc3\xads tudo limpinho tudo plano n ve esses lixos  na rua igual tem aqui'",,False,Tue Jan 08 20:55:14 +0000 2019,0,1082742546667835393,
0,Twitter for Android,b'@prefitaguai Ajudem com a coleta de lixo e com ilumina\xc3\xa7\xc3\xa3o na rua Cinthia Costa em coroa Grande',prefitaguai,False,Tue Mar 26 21:47:19 +0000 2019,0,1110659520877993984,
0,Twitter Web Client,"b'limpei a casa so de top e cal\xc3\xa7\xc3\xa3o de pijama , ate la fora levar o lixo eu fui, e ai que alguem me olhasse , ainda be\xe2\x80\xa6 https://t.co/0dW5HWLoTx'",,False,Fri Jan 04 21:50:58 +0000 2019,0,1081307020404420608,
0,Twitter for iPhone,"b'@STF_oficial DITADURA DO STF, chamem exercito pra defender a DEMOCRACIA. Joga esses lixos na rua. https://t.co/3YuCbPdlPK'",STF_oficial,False,Tue Apr 16 16:55:54 +0000 2019,0,1118196329044500481,
2,Twitter for Android,b'eu fico inconformado com pessoas jogando lixo na rua',,False,Sun Jan 13 15:55:32 +0000 2019,0,1084479065069891586,
1,Twitter for iPhone,"b'Tem uma mulher aqui na rua que \xc3\xa9 considerada \xe2\x80\x9c doida\xe2\x80\x9d, morava em uma casa um pouco longe da minha, mas ela quando \xe2\x80\x9c\xe2\x80\xa6 https://t.co/5lW43IYsFc'",,False,Sat Feb 16 21:39:31 +0000 2019,0,1096886817683582976,
9,Twitter for Android,b'@estebantavares Aquele discurso de gente que joga lixo na rua para o Gari n\xc3\xa3o ficar sem trabalho.',estebantavares,False,Sun May 26 20:55:16 +0000 2019,0,1132752080492519424,
4,Twitter for iPhone,b'Qnd passar o caminh\xc3\xa3o do lixo aqui na rua vou me tacar nele',,False,Tue Feb 19 23:15:35 +0000 2019,13,1097998156875350018,
0,Twitter Web App,b'@GuilhermeBoulos Vcs n\xc3\xa3o valem nada ... Lixos . Escrotos . Porcos . Querem afundar o Brasil mas n\xc3\xa3o ir\xc3\xa3o conseguir\xe2\x80\xa6 https://t.co/KSlGm3rW2R',GuilhermeBoulos,False,Wed Feb 20 00:25:16 +0000 2019,0,1098015696880128000,
1,Twitter Web App,"b'lixeiro \xc3\xa9 quem joga lixo na rua, os que pegam s\xc3\xa3o coletores!!!'",,False,Thu Jan 17 16:44:27 +0000 2019,0,1085940925313024003,
0,Twitter for iPhone,"b'\xc3\xa9 s\xc3\xa9rio eu sou literalmente a pessoa mais feia que existe. eu olho pras pessoas na rua e vejo beleza em todas, a\xc3\xad e\xe2\x80\xa6 https://t.co/GaIt6jbg04'",hopeinred,False,Thu Mar 28 22:33:33 +0000 2019,0,1111395930945675264,
3,Twitter for iPhone,"b'Da vontade de matar uns verme que fica mexendo com mulher na rua, lixos do crl, tem q ser poucas'",,False,Tue May 07 13:33:22 +0000 2019,1,1125755505207644160,
4,Twitter for iPhone,"b'eu fico com muita raiva quando vejo gente jogando lixo na rua, \xc3\xa0s vezes tem lixeira perto e o infeliz prefere jogar no ch\xc3\xa3o......'",,False,Sun Jun 02 20:39:58 +0000 2019,0,1135284948309557250,
0,Twitter for iPhone,"b'@SG_vai_mudar Tenho certeza que os lixos, pneus e sof\xc3\xa1s n\xc3\xa3o foi a prefeitura que jogou na rua \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",SG_vai_mudar,False,Tue Feb 19 01:13:10 +0000 2019,0,1097665362043326465,
0,Twitter Web Client,"b'Quando eu tava no quarto meu pai soltou o meu gato na rua, se eu n\xc3\xa3o fosse colocar o lixo para fora eu nunca mais i\xe2\x80\xa6 https://t.co/GvFRYzQJz4'",,False,Sat May 11 20:43:00 +0000 2019,0,1127313176838725641,
0,Twitter for Android,b'Como que ainda tem pessoa com coragem de jogar lixo na rua',,False,Mon Jan 07 21:00:11 +0000 2019,1,1082381406620262401,
4,Curious Cat,"b'Qual coisa gostaria de mudar no mundo? \xe2\x80\x94 Queria mudar as pessoas, queria que elas fossem mais gentis e n\xc3\xa3o jogassem\xe2\x80\xa6 https://t.co/zDDYirkkfY'",,False,Wed Jan 16 02:19:47 +0000 2019,0,1085360940214816768,
0,Twitter for iPhone,b'morro de vergonha de encontrar conhecidos na rua fico at\xc3\xa9 tonta ai eu sou um lixo',,False,Thu Jan 10 17:35:08 +0000 2019,0,1083416966227021824,
1,Twitter for Android,"b'\xc3\x93bvio que isso tem os pr\xc3\xb3s / contras, mas sempre fiquei incomodado com algumas ""besteiras"" da aplica\xc3\xa7\xc3\xa3o pr\xc3\xa1tica des\xe2\x80\xa6 https://t.co/IOyOKMZDUc'",edu_emm,False,Mon Feb 11 22:50:01 +0000 2019,0,1095092622367035392,
0,Twitter for iPhone,"b'Carai, a prefeitura de sp fez um comercial na twitch contra jogar lixo na rua por causa de alagamentos\n\nAgora voc\xc3\xaa\xe2\x80\xa6 https://t.co/b8so4UfQ3p'",,False,Thu Jan 10 17:55:19 +0000 2019,1,1083422047378780162,
2,Twitter for Android,b'ver o caminh\xc3\xa3o do lixo passando de madrugada na rua vazia pela janela do quarto',dibaraujo,False,Sat May 11 17:33:05 +0000 2019,0,1127265381691924486,
0,Twitter for iPhone,"b'@Natalia347 Burro \xc3\xa9 quem s\xc3\xb3 repete oq dizem sem questionar e buscar se informar,burro \xc3\xa9 quem segue a manada. Burro\xe2\x80\xa6 https://t.co/SPWNtcUcg2'",CarlosOnofre100,False,Mon Jun 03 22:12:45 +0000 2019,0,1135670683646738432,
7,Twitter for Android,b'O que \xc3\xa9 mais dif\xc3\xadcil achar na gest\xc3\xa3o Crivella: latas de lixo na rua ou um prefeito trabalhando?',,False,Wed Jan 09 21:24:27 +0000 2019,6,1083112288385748992,
0,Twitter for iPhone,b'@LeitoraCompuls2 E j\xc3\xa1 experimentaste andar na rua l pela meia noite quando os tipos do lixo andam a recolher... n\xc3\xa3o\xe2\x80\xa6 https://t.co/ufvIgnGnBu',LeitoraCompuls2,False,Thu May 30 19:26:20 +0000 2019,0,1134179253065588737,
2,Twitter for Android,"b'A\xc3\xad tu vai na Guabiroba, \xc3\xa9 uma lixeira com at\xc3\xa9 SOF\xc3\x81 DENTRO. No navegantes os caras usam um terreno de uma rua normal\xe2\x80\xa6 https://t.co/Ma91eSHWqr'",,False,Tue Jan 15 22:18:30 +0000 2019,0,1085300218537615360,
0,Twitter Web Client,b'sla o branco pensa nossa 11 da manh\xc3\xa3 q \xc3\xb3timo momento pra ser racista com uma garota aleat\xc3\xb3ria na rua k',,False,Tue Jun 04 20:48:27 +0000 2019,0,1136011857674870786,
5,Twitter for Android,"b'Mais um dia na luta de nao gritar pras pessoas na rua ""EAI CARALHO TA ME OLHANDO TORTO PQ? EU TO CAGADA? O SACO DE LIXO""'",,False,Sun Jan 20 14:45:03 +0000 2019,1,1086998041066946560,
0,Twitter Web Client,"b'Esse trio filho da puta trancando a rua s\xc3\xb3 m\xc3\xbasica paia e lixo na rua,fora a catinga de mijo.'",,False,Sat Mar 16 23:47:24 +0000 2019,0,1107065860445868034,
0,Twitter for iPhone,"b'galerinha se voc\xc3\xaas pararem de jogar lixo na rua e nos rios ajuda tamb\xc3\xa9m ein, n\xc3\xa3o \xc3\xa9 s\xc3\xb3 colocar a culpa no prefeito n\xc3\xa3o'",,False,Tue Feb 12 23:06:36 +0000 2019,2,1095459182772449283,
4,Twitter for Android,"b'@lucianoapolonio Pode ser furo da prefeitura n\xc3\xa3o disponibilizar lixeira suficiente, mas n\xc3\xa3o justifica jogar lixo na rua.\nNunca justifica!'",lucianoapolonio,False,Wed Jan 02 19:29:56 +0000 2019,0,1080546755664592896,
0,Twitter for Android,b'O HRASIL TA PRECISANDO UMA POLITICA CULTURA DO LIXO DEVIDO POLITICO DESPREPARADO ANALFABETO IGUAL O POVO NAO TEM ID\xe2\x80\xa6 https://t.co/bq5C7lwADr',,False,Sat Apr 13 22:35:16 +0000 2019,0,1117194568716488704,
0,Twitter for iPhone,"b'@naynma_b Era alguma coisa na sacola de lixo que tava na rua, quando eles juntam todas sabe?!'",MykaMachado_,False,Fri Mar 22 22:18:44 +0000 2019,0,1109217875192147972,
0,Twitter for Android,b'foda se vou na rua odeio me sentir esse saco de lixo q eu t\xc3\xb4',,False,Sun Apr 28 22:04:38 +0000 2019,0,1122622677179666434,
3,Twitter for Android,b'tem que ser muito corno pra jogar lixo na rua pqp que \xc3\xb3dio desses cara',,False,Tue Jan 15 17:28:25 +0000 2019,1,1085227215703474186,
1,Twitter for Android,b'e pra piorar jogou o saco de lixo na rua e fez um show pq n\xc3\xa3o queria pegar o saco de lixo',_thebluecolor,False,Tue Apr 30 22:48:45 +0000 2019,0,1123358556043005952,
0,Twitter for Android,b'sempre esque\xc3\xa7o de fazer as coisas ai minha m\xc3\xa3e pediu pra eu jogar o lixo e esqueci ai ela chegou e perguntou se n\xc3\xa3o\xe2\x80\xa6 https://t.co/YyPiGtzAvX',,False,Sun Feb 24 21:11:27 +0000 2019,0,1099778859883470850,
0,Twitter for Android,b'AMO quando o lixeiro passa e eu n\xc3\xa3o coloquei o lixo na rua',,False,Tue Jan 22 10:00:50 +0000 2019,0,1087651291478847488,
2,Twitter for Android,b'2019 e ainda tem gente que joga lixo na rua. Pqp fico cm \xc3\xb3dio',,False,Tue Jan 15 04:11:34 +0000 2019,0,1085026681776156672,
0,Twitter Web App,b'mt lixo n\xc3\xa3o ter uma padaria ou mercado na rua de casa \xf0\x9f\x98\x91',,False,Wed Jan 09 18:41:06 +0000 2019,0,1083071180364541952,
2,Twitter for iPhone,b'@lightclientes @VascodaGama @agcanalenergia @jornalextra @ogloboesporte Vasco t\xc3\xa1 catando lixo na rua pra diminuir a conta de luz hahahhahah',lightclientes,False,Wed Jan 23 15:41:29 +0000 2019,1,1088099409290772482,
2,Twitter for iPhone,b'@lightclientes @wilsonwitzel @Prefeitura_Rio @MCrivella 24hrs sem luz no Graja\xc3\xba. Em menos de 5 meses mais de 10 vez\xe2\x80\xa6 https://t.co/kdqebVYBut',lightclientes,False,Mon Apr 29 22:18:46 +0000 2019,0,1122988621265539072,
4,Twitter for iPhone,"b'Real as pessoas falam da agricultura que prejudica a natureza, mas s\xc3\xa3o as mesmas que jogam lixo na rua, falam do co\xe2\x80\xa6 https://t.co/d6wR93O5GT'",,False,Sat Jun 01 23:10:16 +0000 2019,0,1134960383515643905,
3,Twitter for iPhone,"b'Moro na mesma rua desde crian\xc3\xa7a e GERAL me respeita,que porra \xc3\xa9 essa! Chega de vagar que esculacho vai ser lixo, no\xe2\x80\xa6 https://t.co/ahZr47Czhl'",,False,Sun Jan 13 03:30:07 +0000 2019,0,1084291474274111490,
0,Twitter Web Client,b'os gatos estavam todos na rua. o caminh\xc3\xa3o que recolhe o lixo chegou e a disparada dos 4 foi grande',,False,Sat Jan 19 10:17:09 +0000 2019,0,1086568236475445248,
4,Twitter for iPhone,b'sim muito legal vc usar e militar sobre o glitter biodegrad\xc3\xa1vel e ficar jogando lixo na rua durante o bloco \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x97',,False,Wed Feb 27 22:29:44 +0000 2019,4,1100885722326880263,
0,Twitter for Android,"b'@rguilhermeds @estasmaisdtable @JornalOGlobo Olha sua cara de lixo, cara. Voc\xc3\xaa propaga o ""amor"" e deseja o mal dos\xe2\x80\xa6 https://t.co/hwHCCkrsBk'",rguilhermeds,False,Sat Feb 02 21:10:28 +0000 2019,0,1091806077933535233,
2,Twitter for iPhone,b'Eu x m\xc3\xa3e x princesa\xf0\x9f\x90\xb6                               Advinha quem conseguiu espantar um cachorro enorme na rua  q tava destruindo o lixo',,False,Fri Feb 15 22:31:40 +0000 2019,0,1096537554931904518,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/y8XXqVsaVO lixo na rua',,False,Tue Jan 15 22:30:26 +0000 2019,0,1085303219390218246,
